Name;NO;STA_AWAL;STA_AKHIR;PANJANG;Fungsi;Kondisi;Tp_Perkera;Lebar_STA
NGLANDUK;460;0+000;0+100;578,26633148600;Jalan Lokal Primer;sedang;beton;6
NGLANDUK;461;0+100;0+200;578,26633148600;Jalan Lokal Primer;RR;beton;6
NGLANDUK;462;0+200;0+300;578,26633148600;Jalan Lokal Primer;RB;beton;6
NGLANDUK;463;0+300;0+400;578,26633148600;Jalan Lokal Primer;baik;beton;6
NGLANDUK;464;0+400;0+500;578,26633148600;Jalan Lokal Primer;baik;beton;6
NGLANDUK;465;0+500;0+500;578,26633148600;Jalan Lokal Primer;sedang;beton;6
PACINAN;1263;0+000;0+100;1558,07446544000;Jalan Lokal Primer;RR;beton;6
PACINAN;1264;0+100;0+200;1558,07446544000;Jalan Lokal Primer;RB;beton;6
PACINAN;1265;0+200;0+300;1558,07446544000;Jalan Lokal Primer;baik;beton;6
PACINAN;1266;0+300;0+400;1558,07446544000;Jalan Lokal Primer;baik;beton;6
PACINAN;1267;0+400;0+500;1558,07446544000;Jalan Lokal Primer;sedang;beton;6
PACINAN;1268;0+500;0+600;1558,07446544000;Jalan Lokal Primer;RR;beton;6
PACINAN;1269;0+600;0+700;1558,07446544000;Jalan Lokal Primer;RB;beton;6
PACINAN;1270;0+700;0+800;1558,07446544000;Jalan Lokal Primer;baik;beton;6
PACINAN;1271;0+800;0+900;1558,07446544000;Jalan Lokal Primer;baik;beton;6
PACINAN;1272;0+900;1+000;1558,07446544000;Jalan Lokal Primer;sedang;beton;6
PACINAN;1273;1+000;1+100;1558,07446544000;Jalan Lokal Primer;RR;beton;6
PACINAN;1274;1+100;1+200;1558,07446544000;Jalan Lokal Primer;RB;beton;6
PACINAN;1275;1+200;1+300;1558,07446544000;Jalan Lokal Primer;baik;beton;6
PACINAN;1276;1+300;1+400;1558,07446544000;Jalan Lokal Primer;baik;beton;6
PACINAN;1277;1+400;1+500;1558,07446544000;Jalan Lokal Primer;sedang;beton;6
PACINAN;1278;1+500;1+558;1558,07446544000;Jalan Lokal Primer;RR;beton;6
PALUR I;1;0+000;0+100;1040,74314520000;Jalan Lokal Primer;RB;beton;6
PALUR I;2;0+100;0+200;1040,74314520000;Jalan Lokal Primer;baik;beton;6
PALUR I;3;0+200;0+300;1040,74314520000;Jalan Lokal Primer;baik;beton;6
PALUR I;4;0+300;0+400;1040,74314520000;Jalan Lokal Primer;sedang;beton;6
PALUR I;5;0+400;0+500;1040,74314520000;Jalan Lokal Primer;RR;beton;6
PALUR I;6;0+500;0+600;1040,74314520000;Jalan Lokal Primer;RB;beton;6
PALUR I;7;0+600;0+700;1040,74314520000;Jalan Lokal Primer;baik;beton;6
PALUR I;8;0+700;0+800;1040,74314520000;Jalan Lokal Primer;baik;beton;6
PALUR I;9;0+800;0+900;1040,74314520000;Jalan Lokal Primer;sedang;beton;6
PALUR I;10;0+900;1+000;1040,74314520000;Jalan Lokal Primer;RR;beton;6
PALUR I;11;1+000;1+100;1040,74314520000;Jalan Lokal Primer;RB;beton;6
PALUR II;181;0+000;0+100;1081,98724124000;Jalan Lokal Primer;baik;beton;6
PALUR II;182;0+100;0+200;1081,98724124000;Jalan Lokal Primer;baik;beton;6
PALUR II;183;0+200;0+300;1081,98724124000;Jalan Lokal Primer;sedang;beton;6
PALUR II;184;0+300;0+400;1081,98724124000;Jalan Lokal Primer;RR;beton;6
PALUR II;185;0+400;0+500;1081,98724124000;Jalan Lokal Primer;RB;beton;6
PALUR II;186;0+500;0+600;1081,98724124000;Jalan Lokal Primer;baik;beton;6
PALUR II;187;0+600;0+700;1081,98724124000;Jalan Lokal Primer;baik;beton;6
PALUR II;188;0+700;0+800;1081,98724124000;Jalan Lokal Primer;sedang;beton;6
PALUR II;189;0+800;0+900;1081,98724124000;Jalan Lokal Primer;RR;beton;6
PALUR II;190;0+900;1+000;1081,98724124000;Jalan Lokal Primer;RB;beton;6
PALUR II;191;1+000;1+081;1081,98724124000;Jalan Lokal Primer;baik;beton;6
PALUR III;351;0+000;0+100;1138,60495809000;Jalan Lokal Primer;baik;beton;6
PALUR III;352;0+100;0+200;1138,60495809000;Jalan Lokal Primer;sedang;beton;6
PALUR III;353;0+200;0+300;1138,60495809000;Jalan Lokal Primer;RR;beton;6
PALUR III;354;0+300;0+400;1138,60495809000;Jalan Lokal Primer;RB;beton;6
PALUR III;355;0+400;0+500;1138,60495809000;Jalan Lokal Primer;baik;beton;6
PALUR III;356;0+500;0+600;1138,60495809000;Jalan Lokal Primer;baik;beton;6
PALUR III;357;0+600;0+700;1138,60495809000;Jalan Lokal Primer;sedang;beton;6
PALUR III;358;0+700;0+800;1138,60495809000;Jalan Lokal Primer;RR;beton;6
PALUR III;359;0+800;0+900;1138,60495809000;Jalan Lokal Primer;RB;beton;6
PALUR III;360;0+900;1+000;1138,60495809000;Jalan Lokal Primer;baik;beton;6
PALUR III;361;1+000;1+100;1138,60495809000;Jalan Lokal Primer;baik;beton;6
PALUR III;362;1+100;1+138;1138,60495809000;Jalan Lokal Primer;sedang;beton;6
PILANGREJO I;390;0+000;0+100;1375,41578276000;Jalan Lokal Primer;RR;beton;6
PILANGREJO I;391;0+100;0+200;1375,41578276000;Jalan Lokal Primer;RB;beton;6
PILANGREJO I;392;0+200;0+300;1375,41578276000;Jalan Lokal Primer;baik;beton;6
PILANGREJO I;393;0+300;0+400;1375,41578276000;Jalan Lokal Primer;baik;beton;6
PILANGREJO I;394;0+400;0+500;1375,41578276000;Jalan Lokal Primer;sedang;beton;6
PILANGREJO I;395;0+500;0+600;1375,41578276000;Jalan Lokal Primer;RR;beton;6
PILANGREJO I;396;0+600;0+700;1375,41578276000;Jalan Lokal Primer;RB;beton;6
PILANGREJO I;397;0+700;0+800;1375,41578276000;Jalan Lokal Primer;baik;beton;6
PILANGREJO I;398;0+800;0+900;1375,41578276000;Jalan Lokal Primer;baik;beton;6
PILANGREJO I;399;0+900;1+000;1375,41578276000;Jalan Lokal Primer;sedang;beton;6
PILANGREJO I;400;1+000;1+100;1375,41578276000;Jalan Lokal Primer;RR;beton;6
PILANGREJO I;401;1+100;1+200;1375,41578276000;Jalan Lokal Primer;RB;beton;6
PILANGREJO I;402;1+200;1+300;1375,41578276000;Jalan Lokal Primer;baik;beton;6
PILANGREJO I;403;1+300;1+300;1375,41578276000;Jalan Lokal Primer;baik;beton;6
PILANGREJO II;404;0+000;0+100;505,94436211800;Jalan Lokal Primer;sedang;beton;6
PILANGREJO II;405;0+100;0+200;505,94436211800;Jalan Lokal Primer;RR;beton;6
PILANGREJO II;406;0+200;0+300;505,94436211800;Jalan Lokal Primer;RB;beton;6
PILANGREJO II;407;0+300;0+400;505,94436211800;Jalan Lokal Primer;baik;beton;6
PILANGREJO II;408;0+400;0+500;505,94436211800;Jalan Lokal Primer;baik;beton;6
PILANGREJO II;409;0+500;0+505;505,94436211800;Jalan Lokal Primer;sedang;beton;6
PLUMPUNGREJO;968;0+000;0+100;624,60100834200;Jalan Lokal Primer;RR;beton;6
PLUMPUNGREJO;969;0+100;0+200;624,60100834200;Jalan Lokal Primer;RB;beton;6
PLUMPUNGREJO;970;0+200;0+300;624,60100834200;Jalan Lokal Primer;baik;beton;6
PLUMPUNGREJO;971;0+300;0+400;624,60100834200;Jalan Lokal Primer;baik;beton;6
PLUMPUNGREJO;972;0+400;0+500;624,60100834200;Jalan Lokal Primer;sedang;beton;6
PLUMPUNGREJO;973;0+500;0+600;624,60100834200;Jalan Lokal Primer;RR;beton;6
PLUMPUNGREJO;974;0+600;0+624;624,60100834200;Jalan Lokal Primer;RB;beton;6
PURWOREJO;1279;0+000;0+100;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1280;0+100;0+200;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1281;0+200;0+300;1731,72547393000;Jalan Lokal Primer;sedang;beton;6
PURWOREJO;1282;0+300;0+400;1731,72547393000;Jalan Lokal Primer;RR;beton;6
PURWOREJO;1283;0+400;0+500;1731,72547393000;Jalan Lokal Primer;RB;beton;6
PURWOREJO;1284;0+500;0+600;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1285;0+600;0+700;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1286;0+700;0+800;1731,72547393000;Jalan Lokal Primer;sedang;beton;6
PURWOREJO;1287;0+800;0+900;1731,72547393000;Jalan Lokal Primer;RR;beton;6
PURWOREJO;1288;0+900;1+000;1731,72547393000;Jalan Lokal Primer;RB;beton;6
PURWOREJO;1289;1+000;1+100;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1290;1+100;1+200;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1291;1+200;1+300;1731,72547393000;Jalan Lokal Primer;sedang;beton;6
PURWOREJO;1292;1+300;1+400;1731,72547393000;Jalan Lokal Primer;RR;beton;6
PURWOREJO;1293;1+400;1+500;1731,72547393000;Jalan Lokal Primer;RB;beton;6
PURWOREJO;1294;1+500;1+600;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1295;1+600;1+700;1731,72547393000;Jalan Lokal Primer;baik;beton;6
PURWOREJO;1296;1+700;1+731;1731,72547393000;Jalan Lokal Primer;sedang;beton;6
REJOSARI;664;0+000;0+100;666,41144829800;Jalan Lokal Primer;RR;beton;6
REJOSARI;665;0+100;0+200;666,41144829800;Jalan Lokal Primer;RB;beton;6
REJOSARI;666;0+200;0+300;666,41144829800;Jalan Lokal Primer;baik;beton;6
REJOSARI;667;0+300;0+400;666,41144829800;Jalan Lokal Primer;baik;beton;6
REJOSARI;668;0+400;0+500;666,41144829800;Jalan Lokal Primer;sedang;beton;6
REJOSARI;669;0+500;0+600;666,41144829800;Jalan Lokal Primer;RR;beton;6
REJOSARI;670;0+600;0+666;666,41144829800;Jalan Lokal Primer;RB;beton;6
REJOSARI;1435;0+000;0+100;809,02104528500;Jalan Lokal Primer;baik;beton;6
REJOSARI;1436;0+100;0+200;809,02104528500;Jalan Lokal Primer;baik;beton;6
REJOSARI;1437;0+200;0+300;809,02104528500;Jalan Lokal Primer;sedang;beton;6
REJOSARI;1438;0+300;0+400;809,02104528500;Jalan Lokal Primer;RR;beton;6
REJOSARI;1439;0+400;0+500;809,02104528500;Jalan Lokal Primer;RB;beton;6
REJOSARI;1440;0+500;0+600;809,02104528500;Jalan Lokal Primer;baik;beton;6
REJOSARI;1441;0+600;0+700;809,02104528500;Jalan Lokal Primer;baik;beton;6
REJOSARI;1442;0+700;0+800;809,02104528500;Jalan Lokal Primer;sedang;beton;6
REJOSARI;1443;0+800;0+809;809,02104528500;Jalan Lokal Primer;RR;beton;6
SAMBIREJO;57;0+000;0+100;707,82773347300;Jalan Lokal Primer;RB;beton;6
SAMBIREJO;58;0+100;0+200;707,82773347300;Jalan Lokal Primer;baik;beton;6
SAMBIREJO;59;0+200;0+300;707,82773347300;Jalan Lokal Primer;baik;beton;6
SAMBIREJO;60;0+300;0+400;707,82773347300;Jalan Lokal Primer;sedang;beton;6
SAMBIREJO;61;0+400;0+500;707,82773347300;Jalan Lokal Primer;RR;beton;6
SAMBIREJO;62;0+500;0+600;707,82773347300;Jalan Lokal Primer;RB;beton;6
SAMBIREJO;63;0+600;0+700;707,82773347300;Jalan Lokal Primer;baik;beton;6
SAMBIREJO;64;0+700;0+707;707,82773347300;Jalan Lokal Primer;baik;beton;6
SEGULUNG;304;0+000;0+100;1710,79700271000;Jalan Lokal Primer;sedang;beton;6
SEGULUNG;305;0+100;0+200;1710,79700271000;Jalan Lokal Primer;RR;beton;6
SEGULUNG;306;0+200;0+300;1710,79700271000;Jalan Lokal Primer;RB;beton;6
SEGULUNG;307;0+300;0+400;1710,79700271000;Jalan Lokal Primer;baik;beton;6
SEGULUNG;308;0+400;0+500;1710,79700271000;Jalan Lokal Primer;baik;beton;6
SEGULUNG;309;0+500;0+600;1710,79700271000;Jalan Lokal Primer;sedang;beton;6
SEGULUNG;310;0+600;0+700;1710,79700271000;Jalan Lokal Primer;RR;beton;6
SEGULUNG;311;0+700;0+800;1710,79700271000;Jalan Lokal Primer;RB;beton;6
SEGULUNG;312;0+800;0+900;1710,79700271000;Jalan Lokal Primer;baik;beton;6
SEGULUNG;313;0+900;1+000;1710,79700271000;Jalan Lokal Primer;baik;beton;6
SEGULUNG;314;1+000;1+100;1710,79700271000;Jalan Lokal Primer;sedang;beton;6
SEGULUNG;315;1+100;1+200;1710,79700271000;Jalan Lokal Primer;RR;beton;6
SEGULUNG;316;1+200;1+300;1710,79700271000;Jalan Lokal Primer;RB;beton;6
SEGULUNG;317;1+300;1+400;1710,79700271000;Jalan Lokal Primer;baik;beton;6
SEGULUNG;318;1+400;1+500;1710,79700271000;Jalan Lokal Primer;baik;beton;6
SEGULUNG;319;1+500;1+600;1710,79700271000;Jalan Lokal Primer;sedang;beton;6
SEGULUNG;320;1+600;1+700;1710,79700271000;Jalan Lokal Primer;RR;beton;6
SEGULUNG;321;1+700;1+710;1710,79700271000;Jalan Lokal Primer;RB;beton;6
SENDANGREJO;1387;0+000;0+100;711,03744572000;Jalan Lokal Primer;baik;beton;6
SENDANGREJO;1388;0+100;0+200;711,03744572000;Jalan Lokal Primer;baik;beton;6
SENDANGREJO;1389;0+200;0+300;711,03744572000;Jalan Lokal Primer;sedang;beton;6
SENDANGREJO;1390;0+300;0+400;711,03744572000;Jalan Lokal Primer;RR;beton;6
SENDANGREJO;1391;0+400;0+500;711,03744572000;Jalan Lokal Primer;RB;beton;6
SENDANGREJO;1392;0+500;0+600;711,03744572000;Jalan Lokal Primer;baik;beton;6
SENDANGREJO;1393;0+600;0+700;711,03744572000;Jalan Lokal Primer;baik;beton;6
SENDANGREJO;1394;0+700;0+711;711,03744572000;Jalan Lokal Primer;sedang;beton;6
SIDOMULYO I;1007;0+300;0+400;426,95188870300;Jalan Lokal Primer;RR;beton;6
SIDOMULYO I;1008;0+000;0+100;426,95188870300;Jalan Lokal Primer;RB;beton;6
SIDOMULYO I;1009;0+100;0+200;426,95188870300;Jalan Lokal Primer;baik;beton;6
SIDOMULYO I;1010;0+200;0+300;426,95188870300;Jalan Lokal Primer;baik;beton;6
SIDOMULYO I;1011;0+400;0+426;426,95188870300;Jalan Lokal Primer;sedang;beton;6
SIDOMULYO II;1012;0+000;0+100;2454,87689198000;Jalan Lokal Primer;RR;beton;6
SIDOMULYO II;1013;0+100;0+200;2454,87689198000;Jalan Lokal Primer;RB;beton;6
SIDOMULYO II;1014;0+200;0+300;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1015;0+300;0+400;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1016;0+400;0+500;2454,87689198000;Jalan Lokal Primer;sedang;beton;6
SIDOMULYO II;1017;0+500;0+600;2454,87689198000;Jalan Lokal Primer;RR;beton;6
SIDOMULYO II;1018;0+600;0+700;2454,87689198000;Jalan Lokal Primer;RB;beton;6
SIDOMULYO II;1019;0+700;0+800;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1020;0+800;0+900;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1021;0+900;1+000;2454,87689198000;Jalan Lokal Primer;sedang;beton;6
SIDOMULYO II;1022;1+000;1+100;2454,87689198000;Jalan Lokal Primer;RR;beton;6
SIDOMULYO II;1023;1+100;1+200;2454,87689198000;Jalan Lokal Primer;RB;beton;6
SIDOMULYO II;1024;1+200;1+300;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1025;1+300;1+400;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1026;1+400;1+500;2454,87689198000;Jalan Lokal Primer;sedang;beton;6
SIDOMULYO II;1027;1+500;1+600;2454,87689198000;Jalan Lokal Primer;RR;beton;6
SIDOMULYO II;1028;1+600;1+700;2454,87689198000;Jalan Lokal Primer;RB;beton;6
SIDOMULYO II;1029;1+700;1+800;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1030;1+800;1+900;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1031;1+900;2+000;2454,87689198000;Jalan Lokal Primer;sedang;beton;6
SIDOMULYO II;1032;2+000;2+100;2454,87689198000;Jalan Lokal Primer;RR;beton;6
SIDOMULYO II;1033;2+100;2+200;2454,87689198000;Jalan Lokal Primer;RB;beton;6
SIDOMULYO II;1034;2+200;2+300;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1035;2+300;2+400;2454,87689198000;Jalan Lokal Primer;baik;beton;6
SIDOMULYO II;1036;2+400;2+454;2454,87689198000;Jalan Lokal Primer;sedang;beton;6
SIDOREJO;475;0+100;0+200;267,07625214400;Jalan Lokal Primer;RR;beton;6
SIDOREJO;476;0+000;0+100;267,07625214400;Jalan Lokal Primer;RB;beton;6
SIDOREJO;477;0+200;0+200;267,07625214400;Jalan Lokal Primer;baik;beton;6
SIMO;1297;0+000;0+100;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1298;0+100;0+200;2512,14906122000;Jalan Lokal Primer;sedang;beton;6
SIMO;1299;0+200;0+300;2512,14906122000;Jalan Lokal Primer;RR;beton;6
SIMO;1300;0+300;0+400;2512,14906122000;Jalan Lokal Primer;RB;beton;6
SIMO;1301;0+400;0+500;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1302;0+500;0+600;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1303;0+600;0+700;2512,14906122000;Jalan Lokal Primer;sedang;beton;6
SIMO;1304;0+700;0+800;2512,14906122000;Jalan Lokal Primer;RR;beton;6
SIMO;1305;0+800;0+900;2512,14906122000;Jalan Lokal Primer;RB;beton;6
SIMO;1306;0+900;1+000;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1307;1+000;1+100;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1308;1+100;1+200;2512,14906122000;Jalan Lokal Primer;sedang;beton;6
SIMO;1309;1+200;1+300;2512,14906122000;Jalan Lokal Primer;RR;beton;6
SIMO;1310;1+300;1+400;2512,14906122000;Jalan Lokal Primer;RB;beton;6
SIMO;1311;1+400;1+500;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1312;1+500;1+600;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1313;1+600;1+700;2512,14906122000;Jalan Lokal Primer;sedang;beton;6
SIMO;1314;1+700;1+800;2512,14906122000;Jalan Lokal Primer;RR;beton;6
SIMO;1315;1+800;1+900;2512,14906122000;Jalan Lokal Primer;RB;beton;6
SIMO;1316;1+900;2+000;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1317;2+000;2+100;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1318;2+100;2+200;2512,14906122000;Jalan Lokal Primer;sedang;beton;6
SIMO;1319;2+200;2+300;2512,14906122000;Jalan Lokal Primer;RR;beton;6
SIMO;1320;2+300;2+400;2512,14906122000;Jalan Lokal Primer;RB;beton;6
SIMO;1321;2+400;2+500;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIMO;1322;2+500;2+512;2512,14906122000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1395;0+000;0+100;2483,99608445000;Jalan Lokal Primer;sedang;beton;6
SIRAPAN;1396;0+100;0+200;2483,99608445000;Jalan Lokal Primer;RR;beton;6
SIRAPAN;1397;0+200;0+300;2483,99608445000;Jalan Lokal Primer;RB;beton;6
SIRAPAN;1398;0+300;0+400;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1399;0+400;0+500;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1400;0+500;0+600;2483,99608445000;Jalan Lokal Primer;sedang;beton;6
SIRAPAN;1401;0+600;0+700;2483,99608445000;Jalan Lokal Primer;RR;beton;6
SIRAPAN;1402;0+700;0+800;2483,99608445000;Jalan Lokal Primer;RB;beton;6
SIRAPAN;1403;0+800;0+900;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1404;0+900;1+000;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1405;1+000;1+100;2483,99608445000;Jalan Lokal Primer;sedang;beton;6
SIRAPAN;1406;1+100;1+200;2483,99608445000;Jalan Lokal Primer;RR;beton;6
SIRAPAN;1407;1+200;1+300;2483,99608445000;Jalan Lokal Primer;RB;beton;6
SIRAPAN;1408;1+300;1+400;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1409;1+400;1+500;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1410;1+500;1+600;2483,99608445000;Jalan Lokal Primer;sedang;beton;6
SIRAPAN;1411;1+600;1+700;2483,99608445000;Jalan Lokal Primer;RR;beton;6
SIRAPAN;1412;1+700;1+800;2483,99608445000;Jalan Lokal Primer;RB;beton;6
SIRAPAN;1413;1+800;1+900;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1414;1+900;2+000;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1415;2+000;2+100;2483,99608445000;Jalan Lokal Primer;sedang;beton;6
SIRAPAN;1416;2+100;2+200;2483,99608445000;Jalan Lokal Primer;RR;beton;6
SIRAPAN;1417;2+200;2+300;2483,99608445000;Jalan Lokal Primer;RB;beton;6
SIRAPAN;1418;2+300;2+400;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SIRAPAN;1419;2+400;2+483;2483,99608445000;Jalan Lokal Primer;baik;beton;6
SOGO;1323;0+000;0+100;2660,92014128000;Jalan Lokal Primer;sedang;beton;6
SOGO;1324;0+100;0+200;2660,92014128000;Jalan Lokal Primer;RR;beton;6
SOGO;1325;0+200;0+300;2660,92014128000;Jalan Lokal Primer;RB;beton;6
SOGO;1326;0+300;0+400;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1327;0+400;0+500;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1328;0+500;0+600;2660,92014128000;Jalan Lokal Primer;sedang;beton;6
SOGO;1329;0+600;0+700;2660,92014128000;Jalan Lokal Primer;RR;beton;6
SOGO;1330;0+700;0+800;2660,92014128000;Jalan Lokal Primer;RB;beton;6
SOGO;1331;0+800;0+900;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1332;0+900;1+000;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1333;1+000;1+100;2660,92014128000;Jalan Lokal Primer;sedang;beton;6
SOGO;1334;1+100;1+200;2660,92014128000;Jalan Lokal Primer;RR;beton;6
SOGO;1335;1+200;1+300;2660,92014128000;Jalan Lokal Primer;RB;beton;6
SOGO;1336;1+300;1+400;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1337;1+400;1+500;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1338;1+500;1+600;2660,92014128000;Jalan Lokal Primer;sedang;beton;6
SOGO;1339;1+600;1+700;2660,92014128000;Jalan Lokal Primer;RR;beton;6
SOGO;1340;1+700;1+800;2660,92014128000;Jalan Lokal Primer;RB;beton;6
SOGO;1341;1+800;1+900;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1342;1+900;2+000;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1343;2+000;2+100;2660,92014128000;Jalan Lokal Primer;sedang;beton;6
SOGO;1344;2+100;2+200;2660,92014128000;Jalan Lokal Primer;RR;beton;6
SOGO;1345;2+200;2+300;2660,92014128000;Jalan Lokal Primer;RB;beton;6
SOGO;1346;2+300;2+400;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1347;2+400;2+500;2660,92014128000;Jalan Lokal Primer;baik;beton;6
SOGO;1348;2+500;2+600;2660,92014128000;Jalan Lokal Primer;sedang;beton;6
SOGO;1349;2+600;2+660;2660,92014128000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;712;0+000;0+100;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;713;0+100;0+200;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;714;0+200;0+300;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;715;0+300;0+400;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SUGIHWARAS;716;0+400;0+500;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;717;0+500;0+600;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;718;0+600;0+700;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;719;0+700;0+800;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;720;0+800;0+900;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SUGIHWARAS;721;0+900;1+000;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;722;1+000;1+100;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;723;1+100;1+200;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;724;1+200;1+300;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;725;1+300;1+400;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SUGIHWARAS;726;1+400;1+500;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;727;1+500;1+600;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;728;1+600;1+700;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;729;1+700;1+800;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;730;1+800;1+900;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SUGIHWARAS;731;1+900;2+000;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;732;2+000;2+100;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;733;2+100;2+200;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;734;2+200;2+300;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;735;2+300;2+400;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SUGIHWARAS;736;2+400;2+500;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;737;2+500;2+600;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;738;2+600;2+700;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;739;2+700;2+800;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;740;2+800;2+900;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SUGIHWARAS;741;2+900;3+000;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;742;3+000;3+100;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;743;3+100;3+200;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;744;3+200;3+300;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;745;3+300;3+400;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
SUGIHWARAS;746;3+400;3+500;4345,63651825000;Jalan Lokal Primer;RR;beton;6
SUGIHWARAS;747;3+500;3+600;4345,63651825000;Jalan Lokal Primer;RB;beton;6
SUGIHWARAS;748;3+600;3+700;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;749;3+700;3+800;4345,63651825000;Jalan Lokal Primer;baik;beton;6
SUGIHWARAS;750;3+800;3+900;4345,63651825000;Jalan Lokal Primer;sedang;beton;6
