Name;NO;Awal;STA_AWAL;STA_AKHIR;PANJANG;Kondisi;Tipe_Perke;Lebar_STA
NGADIREJO;72;"111?? 36' 20.892"" E";1+200;1+300;1351,50200417000;RB;beton;6
NGADIREJO;72;"111?? 36' 20.892"" E";1+300;1+351;1351,50200417000;baik;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+000;0+100;1243,56868666000;baik;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+100;0+200;1243,56868666000;sedang;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+200;0+300;1243,56868666000;RR;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+300;0+400;1243,56868666000;RB;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+400;0+500;1243,56868666000;baik;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+500;0+600;1243,56868666000;baik;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+600;0+700;1243,56868666000;sedang;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+700;0+800;1243,56868666000;RR;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+800;0+900;1243,56868666000;RB;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";0+900;1+000;1243,56868666000;baik;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";1+000;1+100;1243,56868666000;baik;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";1+100;1+200;1243,56868666000;sedang;beton;6
NGADIREJO;73;"111?? 36' 56.997"" E";1+200;1+243;1243,56868666000;RR;beton;6
NGLAMBANGAN I;35;"111?? 34' 41.505"" E";0+000;0+100;608,70426380800;RB;beton;6
NGLAMBANGAN I;35;"111?? 34' 41.505"" E";0+100;0+200;608,70426380800;baik;beton;6
NGLAMBANGAN I;35;"111?? 34' 41.505"" E";0+200;0+300;608,70426380800;baik;beton;6
NGLAMBANGAN I;35;"111?? 34' 41.505"" E";0+300;0+400;608,70426380800;sedang;beton;6
NGLAMBANGAN I;35;"111?? 34' 41.505"" E";0+400;0+500;608,70426380800;RR;beton;6
NGLAMBANGAN I;35;"111?? 34' 41.505"" E";0+500;0+600;608,70426380800;RB;beton;6
NGLAMBANGAN I;35;"111?? 34' 41.505"" E";0+600;0+608;608,70426380800;baik;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+000;0+100;985,79806625700;baik;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+100;0+200;985,79806625700;sedang;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+200;0+300;985,79806625700;RR;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+300;0+400;985,79806625700;RB;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+400;0+500;985,79806625700;baik;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+500;0+600;985,79806625700;baik;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+600;0+700;985,79806625700;sedang;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+700;0+800;985,79806625700;RR;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+800;0+900;985,79806625700;RB;beton;6
NGLAMBANGAN II;36;"111?? 34' 10.695"" E";0+900;0+985;985,79806625700;baik;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+000;0+100;1542,56115878000;baik;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+100;0+200;1542,56115878000;sedang;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+200;0+300;1542,56115878000;RR;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+300;0+400;1542,56115878000;RB;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+400;0+500;1542,56115878000;baik;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+500;0+600;1542,56115878000;baik;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+600;0+700;1542,56115878000;sedang;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+700;0+800;1542,56115878000;RR;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+800;0+900;1542,56115878000;RB;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";0+900;1+000;1542,56115878000;baik;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";1+000;1+100;1542,56115878000;baik;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";1+100;1+200;1542,56115878000;sedang;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";1+200;1+300;1542,56115878000;RR;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";1+300;1+400;1542,56115878000;RB;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";1+400;1+500;1542,56115878000;baik;beton;6
NGLAMBANGAN III;37;"111?? 34' 51.008"" E";1+500;1+542;1542,56115878000;baik;beton;6
NGLANDUK;39;"111?? 34' 17.363"" E";0+000;0+100;578,26633148600;sedang;beton;6
NGLANDUK;39;"111?? 34' 17.363"" E";0+100;0+200;578,26633148600;RR;beton;6
NGLANDUK;39;"111?? 34' 17.363"" E";0+200;0+300;578,26633148600;RB;beton;6
NGLANDUK;39;"111?? 34' 17.363"" E";0+300;0+400;578,26633148600;baik;beton;6
NGLANDUK;39;"111?? 34' 17.363"" E";0+400;0+500;578,26633148600;baik;beton;6
NGLANDUK;39;"111?? 34' 17.363"" E";0+500;0+500;578,26633148600;sedang;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+000;0+100;1558,07446544000;RR;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+100;0+200;1558,07446544000;RB;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+200;0+300;1558,07446544000;baik;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+300;0+400;1558,07446544000;baik;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+400;0+500;1558,07446544000;sedang;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+500;0+600;1558,07446544000;RR;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+600;0+700;1558,07446544000;RB;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+700;0+800;1558,07446544000;baik;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+800;0+900;1558,07446544000;baik;beton;6
PACINAN;89;"111?? 35' 30.792"" E";0+900;1+000;1558,07446544000;sedang;beton;6
PACINAN;89;"111?? 35' 30.792"" E";1+000;1+100;1558,07446544000;RR;beton;6
PACINAN;89;"111?? 35' 30.792"" E";1+100;1+200;1558,07446544000;RB;beton;6
PACINAN;89;"111?? 35' 30.792"" E";1+200;1+300;1558,07446544000;baik;beton;6
PACINAN;89;"111?? 35' 30.792"" E";1+300;1+400;1558,07446544000;baik;beton;6
PACINAN;89;"111?? 35' 30.792"" E";1+400;1+500;1558,07446544000;sedang;beton;6
PACINAN;89;"111?? 35' 30.792"" E";1+500;1+558;1558,07446544000;RR;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+000;0+100;1040,74314520000;RB;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+100;0+200;1040,74314520000;baik;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+200;0+300;1040,74314520000;baik;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+300;0+400;1040,74314520000;sedang;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+400;0+500;1040,74314520000;RR;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+500;0+600;1040,74314520000;RB;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+600;0+700;1040,74314520000;baik;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+700;0+800;1040,74314520000;baik;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+800;0+900;1040,74314520000;sedang;beton;6
PALUR I;1;"111?? 28' 7.094"" E";0+900;1+000;1040,74314520000;RR;beton;6
PALUR I;1;"111?? 28' 7.094"" E";1+000;1+100;1040,74314520000;RB;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+000;0+100;1081,98724124000;baik;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+100;0+200;1081,98724124000;baik;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+200;0+300;1081,98724124000;sedang;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+300;0+400;1081,98724124000;RR;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+400;0+500;1081,98724124000;RB;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+500;0+600;1081,98724124000;baik;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+600;0+700;1081,98724124000;baik;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+700;0+800;1081,98724124000;sedang;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+800;0+900;1081,98724124000;RR;beton;6
PALUR II;2;"111?? 28' 5.453"" E";0+900;1+000;1081,98724124000;RB;beton;6
PALUR II;2;"111?? 28' 5.453"" E";1+000;1+081;1081,98724124000;baik;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+000;0+100;1138,60495809000;baik;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+100;0+200;1138,60495809000;sedang;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+200;0+300;1138,60495809000;RR;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+300;0+400;1138,60495809000;RB;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+400;0+500;1138,60495809000;baik;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+500;0+600;1138,60495809000;baik;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+600;0+700;1138,60495809000;sedang;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+700;0+800;1138,60495809000;RR;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+800;0+900;1138,60495809000;RB;beton;6
PALUR III;3;"111?? 28' 4.885"" E";0+900;1+000;1138,60495809000;baik;beton;6
PALUR III;3;"111?? 28' 4.885"" E";1+000;1+100;1138,60495809000;baik;beton;6
PALUR III;3;"111?? 28' 4.885"" E";1+100;1+138;1138,60495809000;sedang;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+000;0+100;1375,41578276000;RR;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+100;0+200;1375,41578276000;RB;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+200;0+300;1375,41578276000;baik;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+300;0+400;1375,41578276000;baik;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+400;0+500;1375,41578276000;sedang;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+500;0+600;1375,41578276000;RR;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+600;0+700;1375,41578276000;RB;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+700;0+800;1375,41578276000;baik;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+800;0+900;1375,41578276000;baik;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";0+900;1+000;1375,41578276000;sedang;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";1+000;1+100;1375,41578276000;RR;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";1+100;1+200;1375,41578276000;RB;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";1+200;1+300;1375,41578276000;baik;beton;6
PILANGREJO I;32;"111?? 32' 49.691"" E";1+300;1+300;1375,41578276000;baik;beton;6
PILANGREJO II;33;"111?? 33' 34.006"" E";0+000;0+100;505,94436211800;sedang;beton;6
PILANGREJO II;33;"111?? 33' 34.006"" E";0+100;0+200;505,94436211800;RR;beton;6
PILANGREJO II;33;"111?? 33' 34.006"" E";0+200;0+300;505,94436211800;RB;beton;6
PILANGREJO II;33;"111?? 33' 34.006"" E";0+300;0+400;505,94436211800;baik;beton;6
PILANGREJO II;33;"111?? 33' 34.006"" E";0+400;0+500;505,94436211800;baik;beton;6
PILANGREJO II;33;"111?? 33' 34.006"" E";0+500;0+505;505,94436211800;sedang;beton;6
PLUMPUNGREJO;69;"111?? 37' 39.262"" E";0+000;0+100;624,60100834200;RR;beton;6
PLUMPUNGREJO;69;"111?? 37' 39.262"" E";0+100;0+200;624,60100834200;RB;beton;6
PLUMPUNGREJO;69;"111?? 37' 39.262"" E";0+200;0+300;624,60100834200;baik;beton;6
PLUMPUNGREJO;69;"111?? 37' 39.262"" E";0+300;0+400;624,60100834200;baik;beton;6
PLUMPUNGREJO;69;"111?? 37' 39.262"" E";0+400;0+500;624,60100834200;sedang;beton;6
PLUMPUNGREJO;69;"111?? 37' 39.262"" E";0+500;0+600;624,60100834200;RR;beton;6
PLUMPUNGREJO;69;"111?? 37' 39.262"" E";0+600;0+624;624,60100834200;RB;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+000;0+100;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+100;0+200;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+200;0+300;1731,72547393000;sedang;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+300;0+400;1731,72547393000;RR;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+400;0+500;1731,72547393000;RB;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+500;0+600;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+600;0+700;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+700;0+800;1731,72547393000;sedang;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+800;0+900;1731,72547393000;RR;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";0+900;1+000;1731,72547393000;RB;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+000;1+100;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+100;1+200;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+200;1+300;1731,72547393000;sedang;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+300;1+400;1731,72547393000;RR;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+400;1+500;1731,72547393000;RB;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+500;1+600;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+600;1+700;1731,72547393000;baik;beton;6
PURWOREJO;9;"111?? 32' 20.112"" E";1+700;1+731;1731,72547393000;sedang;beton;6
REJOSARI;5;"111?? 28' 10.305"" E";0+000;0+100;666,41144829800;RR;beton;6
REJOSARI;5;"111?? 28' 10.305"" E";0+100;0+200;666,41144829800;RB;beton;6
REJOSARI;5;"111?? 28' 10.305"" E";0+200;0+300;666,41144829800;baik;beton;6
REJOSARI;5;"111?? 28' 10.305"" E";0+300;0+400;666,41144829800;baik;beton;6
REJOSARI;5;"111?? 28' 10.305"" E";0+400;0+500;666,41144829800;sedang;beton;6
REJOSARI;5;"111?? 28' 10.305"" E";0+500;0+600;666,41144829800;RR;beton;6
REJOSARI;5;"111?? 28' 10.305"" E";0+600;0+666;666,41144829800;RB;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+000;0+100;809,02104528500;baik;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+100;0+200;809,02104528500;baik;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+200;0+300;809,02104528500;sedang;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+300;0+400;809,02104528500;RR;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+400;0+500;809,02104528500;RB;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+500;0+600;809,02104528500;baik;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+600;0+700;809,02104528500;baik;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+700;0+800;809,02104528500;sedang;beton;6
REJOSARI;98;"111?? 31' 33.066"" E";0+800;0+809;809,02104528500;RR;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+000;0+100;707,82773347300;RB;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+100;0+200;707,82773347300;baik;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+200;0+300;707,82773347300;baik;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+300;0+400;707,82773347300;sedang;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+400;0+500;707,82773347300;RR;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+500;0+600;707,82773347300;RB;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+600;0+700;707,82773347300;baik;beton;6
SAMBIREJO;104;"111?? 30' 18.339"" E";0+700;0+707;707,82773347300;baik;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+000;0+100;1710,79700271000;sedang;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+100;0+200;1710,79700271000;RR;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+200;0+300;1710,79700271000;RB;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+300;0+400;1710,79700271000;baik;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+400;0+500;1710,79700271000;baik;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+500;0+600;1710,79700271000;sedang;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+600;0+700;1710,79700271000;RR;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+700;0+800;1710,79700271000;RB;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+800;0+900;1710,79700271000;baik;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";0+900;1+000;1710,79700271000;baik;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+000;1+100;1710,79700271000;sedang;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+100;1+200;1710,79700271000;RR;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+200;1+300;1710,79700271000;RB;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+300;1+400;1710,79700271000;baik;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+400;1+500;1710,79700271000;baik;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+500;1+600;1710,79700271000;sedang;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+600;1+700;1710,79700271000;RR;beton;6
SEGULUNG;27;"111?? 35' 37.627"" E";1+700;1+710;1710,79700271000;RB;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+000;0+100;711,03744572000;baik;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+100;0+200;711,03744572000;baik;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+200;0+300;711,03744572000;sedang;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+300;0+400;711,03744572000;RR;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+400;0+500;711,03744572000;RB;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+500;0+600;711,03744572000;baik;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+600;0+700;711,03744572000;baik;beton;6
SENDANGREJO;95;"111?? 34' 1.778"" E";0+700;0+711;711,03744572000;sedang;beton;6
SIDOMULYO I;70;"111?? 37' 17.810"" E";0+300;0+400;426,95188870300;RR;beton;6
SIDOMULYO I;70;"111?? 37' 17.810"" E";0+000;0+100;426,95188870300;RB;beton;6
SIDOMULYO I;70;"111?? 37' 17.810"" E";0+100;0+200;426,95188870300;baik;beton;6
SIDOMULYO I;70;"111?? 37' 17.810"" E";0+200;0+300;426,95188870300;baik;beton;6
SIDOMULYO I;70;"111?? 37' 17.810"" E";0+400;0+426;426,95188870300;sedang;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+000;0+100;2454,87689198000;RR;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+100;0+200;2454,87689198000;RB;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+200;0+300;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+300;0+400;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+400;0+500;2454,87689198000;sedang;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+500;0+600;2454,87689198000;RR;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+600;0+700;2454,87689198000;RB;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+700;0+800;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+800;0+900;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";0+900;1+000;2454,87689198000;sedang;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+000;1+100;2454,87689198000;RR;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+100;1+200;2454,87689198000;RB;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+200;1+300;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+300;1+400;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+400;1+500;2454,87689198000;sedang;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+500;1+600;2454,87689198000;RR;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+600;1+700;2454,87689198000;RB;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+700;1+800;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+800;1+900;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";1+900;2+000;2454,87689198000;sedang;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";2+000;2+100;2454,87689198000;RR;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";2+100;2+200;2454,87689198000;RB;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";2+200;2+300;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";2+300;2+400;2454,87689198000;baik;beton;6
SIDOMULYO II;71;"111?? 37' 37.771"" E";2+400;2+454;2454,87689198000;sedang;beton;6
SIDOREJO;40;"111?? 32' 6.292"" E";0+100;0+200;267,07625214400;RR;beton;6
SIDOREJO;40;"111?? 32' 6.292"" E";0+000;0+100;267,07625214400;RB;beton;6
SIDOREJO;40;"111?? 32' 6.292"" E";0+200;0+200;267,07625214400;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+000;0+100;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+100;0+200;2512,14906122000;sedang;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+200;0+300;2512,14906122000;RR;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+300;0+400;2512,14906122000;RB;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+400;0+500;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+500;0+600;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+600;0+700;2512,14906122000;sedang;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+700;0+800;2512,14906122000;RR;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+800;0+900;2512,14906122000;RB;beton;6
SIMO;90;"111?? 36' 44.986"" E";0+900;1+000;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+000;1+100;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+100;1+200;2512,14906122000;sedang;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+200;1+300;2512,14906122000;RR;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+300;1+400;2512,14906122000;RB;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+400;1+500;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+500;1+600;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+600;1+700;2512,14906122000;sedang;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+700;1+800;2512,14906122000;RR;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+800;1+900;2512,14906122000;RB;beton;6
SIMO;90;"111?? 36' 44.986"" E";1+900;2+000;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";2+000;2+100;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";2+100;2+200;2512,14906122000;sedang;beton;6
SIMO;90;"111?? 36' 44.986"" E";2+200;2+300;2512,14906122000;RR;beton;6
SIMO;90;"111?? 36' 44.986"" E";2+300;2+400;2512,14906122000;RB;beton;6
SIMO;90;"111?? 36' 44.986"" E";2+400;2+500;2512,14906122000;baik;beton;6
SIMO;90;"111?? 36' 44.986"" E";2+500;2+512;2512,14906122000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+000;0+100;2483,99608445000;sedang;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+100;0+200;2483,99608445000;RR;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+200;0+300;2483,99608445000;RB;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+300;0+400;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+400;0+500;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+500;0+600;2483,99608445000;sedang;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+600;0+700;2483,99608445000;RR;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+700;0+800;2483,99608445000;RB;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+800;0+900;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";0+900;1+000;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+000;1+100;2483,99608445000;sedang;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+100;1+200;2483,99608445000;RR;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+200;1+300;2483,99608445000;RB;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+300;1+400;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+400;1+500;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+500;1+600;2483,99608445000;sedang;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+600;1+700;2483,99608445000;RR;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+700;1+800;2483,99608445000;RB;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+800;1+900;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";1+900;2+000;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";2+000;2+100;2483,99608445000;sedang;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";2+100;2+200;2483,99608445000;RR;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";2+200;2+300;2483,99608445000;RB;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";2+300;2+400;2483,99608445000;baik;beton;6
SIRAPAN;96;"111?? 35' 56.223"" E";2+400;2+483;2483,99608445000;baik;beton;6
